kode_mk,nama_mk,prodi,prioritas,berminat,dosen_id,dosen_list,jenis,ruang,waktu
COM60016,Pengantar Keilmuan Komputer,Pendidikan Teknologi Informasi,1,Pengampu,83.0,['83.0'],reguler,F9.1,Kamis_13:40-14:30
COM60016,Pengantar Keilmuan Komputer,Pendidikan Teknologi Informasi,1,Pengampu,90.0,['90.0'],reguler,F3.5b,Jumat_13:40-14:30
COM60016,Pengantar Keilmuan Komputer,Pendidikan Teknologi Informasi,1,Pengampu,108.0,['108.0'],reguler,F3.6,Senin_11:10-12:00
COM60016,Pengantar Keilmuan Komputer,Pendidikan Teknologi Informasi,2,Pengampu,103.0,['103.0'],reguler,F4.12,Jumat_14:30-15:20
COM60051,Metodologi Penelitian dan Penulisan Ilmiah,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",100.0,['100.0'],reguler,F4.5,Jumat_07:50-08:40
COM60051,Metodologi Penelitian dan Penulisan Ilmiah,Pendidikan Teknologi Informasi,1,Pengampu,Belum Ada Dosen,['Belum Ada Dosen'],reguler,F3.13,Rabu_15:20-16:10
COM60051,Metodologi Penelitian dan Penulisan Ilmiah,Pendidikan Teknologi Informasi,2,Pengampu,103.0,['103.0'],reguler,F3.5a,Jumat_07:50-08:40
COM60052,Etika Profesi,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",94.0,['94.0'],reguler,F4.2,Jumat_17:00-17:50
COM60052,Etika Profesi,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",4.0,['4.0'],reguler,F4.11,Kamis_17:50-18:40
COM60052,Etika Profesi,Pendidikan Teknologi Informasi,1,Pengampu,22.0,['22.0'],reguler,F3.17,Rabu_17:50-18:40
COM60052,Etika Profesi,Pendidikan Teknologi Informasi,1,Pengampu,48.0,['48.0'],reguler,F3.10,Rabu_07:50-08:40
COM60052,Etika Profesi,Pendidikan Teknologi Informasi,1,Pengampu,77.0,['77.0'],reguler,F2.2,Senin_17:00-17:50
COM60052,Etika Profesi,Pendidikan Teknologi Informasi,1,Pengampu,Belum Ada Dosen,['Belum Ada Dosen'],reguler,F4.13,Jumat_10:20-11:10
COM60052,Etika Profesi,Pendidikan Teknologi Informasi,2,Pengampu,59.0,['59.0'],reguler,F3.9,Rabu_16:10-17:00
COM60061,Capstone Project,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",4.0,['4.0'],reguler,F2.4,Kamis_09:30-10:20
COM60061,Capstone Project,Pendidikan Teknologi Informasi,1,Pengampu,22.0,['22.0'],reguler,F4.4,Jumat_08:40-09:30
COM60061,Capstone Project,Pendidikan Teknologi Informasi,1,Pengampu,40.0,['40.0'],reguler,F3.18,Senin_10:20-11:10
COM60061,Capstone Project,Pendidikan Teknologi Informasi,1,Pengampu,76.0,['76.0'],reguler,F3.7a,Senin_07:50-08:40
COM60061,Capstone Project,Pendidikan Teknologi Informasi,1,Pengampu,Belum Ada Dosen,['Belum Ada Dosen'],reguler,F3.17,Jumat_11:15-12:05_AGAMA_KHUSUS
COM60061,Capstone Project,Pendidikan Teknologi Informasi,2,"Pengelola, Pengampu",47.0,['47.0'],reguler,F4.4,Kamis_14:30-15:20
COM60061,Capstone Project,Pendidikan Teknologi Informasi,2,Pengampu,48.0,['48.0'],reguler,F2.9,Senin_15:20-16:10
CSD60701,Manajemen Layanan Teknologi Informasi,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",108.0,['108.0'],reguler,F4.13,Rabu_14:30-15:20
CSD60701,Manajemen Layanan Teknologi Informasi,Pendidikan Teknologi Informasi,1,Pengampu,6.0,['6.0'],reguler,F3.7b,Senin_08:40-09:30
CSD60702,Sistem Pendukung Keputusan,Pendidikan Teknologi Informasi,1,Pengampu,83.0,['83.0'],reguler,F4.12,Rabu_08:40-09:30
CSD60702,Sistem Pendukung Keputusan,Pendidikan Teknologi Informasi,1,Pengampu,108.0,['108.0'],reguler,F11.1,Selasa_17:00-17:50
CSD60708,Penambangan Data,Pendidikan Teknologi Informasi,1,Pengampu,102.0,['102.0'],reguler,F3.11,Kamis_17:50-18:40
CSD60709,Keamanan Siber,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",14.0,['14.0'],reguler,F3.15,Senin_12:50-13:40
CSD60709,Keamanan Siber,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",94.0,['94.0'],reguler,F3.9,Selasa_09:30-10:20
CSD60709,Keamanan Siber,Pendidikan Teknologi Informasi,1,Pengampu,63.0,['63.0'],reguler,F3.9,Selasa_17:50-18:40
CSD60709,Keamanan Siber,Pendidikan Teknologi Informasi,1,Pengampu,75.0,['75.0'],reguler,F3.9,Jumat_14:30-15:20
CSD60711,Perancangan Pengalaman Pengguna,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",22.0,['22.0'],reguler,F2.2,Kamis_14:30-15:20
CSD60711,Perancangan Pengalaman Pengguna,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",45.0,['45.0'],reguler,F3.13,Rabu_07:50-08:40
CSD60711,Perancangan Pengalaman Pengguna,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",47.0,['47.0'],reguler,F3.16,Rabu_17:00-17:50
CSD60711,Perancangan Pengalaman Pengguna,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",4.0,['4.0'],reguler,F3.13,Rabu_17:50-18:40
CSD60711,Perancangan Pengalaman Pengguna,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",16.0,['16.0'],reguler,F4.9,Jumat_08:40-09:30
CSD60711,Perancangan Pengalaman Pengguna,Pendidikan Teknologi Informasi,1,Pengampu,62.0,['62.0'],reguler,F4.2,Senin_17:50-18:40
CSD60711,Perancangan Pengalaman Pengguna,Pendidikan Teknologi Informasi,2,Pengampu,12.0,['12.0'],reguler,F2.9,Kamis_12:50-13:40
CSD60712,Probabilitas dan Statistika,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",92.0,['92.0'],reguler,F4.6,Kamis_17:50-18:40
CSD60712,Probabilitas dan Statistika,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",100.0,['100.0'],reguler,F3.15,Jumat_17:50-18:40
CSD60712,Probabilitas dan Statistika,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",107.0,['107.0'],reguler,F4.2,Senin_09:30-10:20
CSD60712,Probabilitas dan Statistika,Pendidikan Teknologi Informasi,1,Pengampu,11.0,['11.0'],reguler,F4.13,Senin_14:30-15:20
CSD60712,Probabilitas dan Statistika,Pendidikan Teknologi Informasi,1,Pengampu,16.0,['16.0'],reguler,F4.12,Jumat_11:10-12:00
CSD60712,Probabilitas dan Statistika,Pendidikan Teknologi Informasi,1,Pengampu,77.0,['77.0'],reguler,F3.5a,Senin_16:10-17:00
CSD60712,Probabilitas dan Statistika,Pendidikan Teknologi Informasi,1,Pengampu,83.0,['83.0'],reguler,F3.13,Selasa_07:00-07:50
CSD60713,Jaringan Terapan,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",17.0,['17.0'],reguler,F11.4,Selasa_08:40-09:30
CSD60713,Jaringan Terapan,Pendidikan Teknologi Informasi,1,Pengampu,90.0,['90.0'],reguler,F3.2,Kamis_09:30-10:20
CSD60714,Jaminan Kualitas Perangkat Lunak,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",4.0,['4.0'],reguler,F4.3,Kamis_17:00-17:50
CSD60714,Jaminan Kualitas Perangkat Lunak,Pendidikan Teknologi Informasi,1,Pengampu,1.0,['1.0'],reguler,F3.14,Rabu_17:50-18:40
CSD60714,Jaminan Kualitas Perangkat Lunak,Pendidikan Teknologi Informasi,1,Pengampu,6.0,['6.0'],reguler,F4.11,Senin_07:50-08:40
CSD60714,Jaminan Kualitas Perangkat Lunak,Pendidikan Teknologi Informasi,1,Pengampu,67.0,['67.0'],reguler,F3.8,Senin_07:00-07:50
CSD60714,Jaminan Kualitas Perangkat Lunak,Pendidikan Teknologi Informasi,2,Pengampu,40.0,['40.0'],reguler,F3.15,Jumat_09:30-10:20
CSD60715,Analisis Data Penelitian Kuantitatif,Pendidikan Teknologi Informasi,1,Pengampu,11.0,['11.0'],reguler,F4.10,Senin_17:50-18:40
CSD60715,Analisis Data Penelitian Kuantitatif,Pendidikan Teknologi Informasi,1,Pengampu,16.0,['16.0'],reguler,F2.9,Rabu_12:00-12:50
CSD60715,Analisis Data Penelitian Kuantitatif,Pendidikan Teknologi Informasi,1,Pengampu,63.0,['63.0'],reguler,F4.4,Selasa_13:40-14:30
CSD60715,Analisis Data Penelitian Kuantitatif,Pendidikan Teknologi Informasi,1,Pengampu,Belum Ada Dosen,['Belum Ada Dosen'],reguler,F4.2,Kamis_14:30-15:20
CSD60715,Analisis Data Penelitian Kuantitatif,Pendidikan Teknologi Informasi,1,Pengampu,Belum Ada Dosen,['Belum Ada Dosen'],reguler,F3.14,Senin_08:40-09:30
CSD60715,Analisis Data Penelitian Kuantitatif,Pendidikan Teknologi Informasi,1,Pengampu,100.0,['100.0'],reguler,F2.5,Rabu_08:40-09:30
CSD60716,Analisis Data Penelitian Kualitatif,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",Belum Ada Dosen,['Belum Ada Dosen'],reguler,F3.8,Kamis_17:50-18:40
CSD60716,Analisis Data Penelitian Kualitatif,Pendidikan Teknologi Informasi,1,Pengampu,Belum Ada Dosen,['Belum Ada Dosen'],reguler,F3.7b,Rabu_07:00-07:50
CSD60716,Analisis Data Penelitian Kualitatif,Pendidikan Teknologi Informasi,1,Pengampu,100.0,['100.0'],reguler,F3.7b,Jumat_13:40-14:30
UBU60003,Kewirausahaan,Pendidikan Teknologi Informasi,2,Pengampu,62.0,['62.0'],reguler,F4.14,Senin_07:50-08:40
